Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2825,ORD-102825,2023-10-03,2023-10-06,Same Day,CUST-1314,Customer_50,Corporate,India,Houston,Illinois,272606,Central,PROD-1043,Office Supplies,Storage,Storage Model 114,3001.85,4,0.2,-258.93
2826,ORD-102826,2022-10-07,2022-10-09,Standard Class,CUST-1327,Customer_758,Consumer,India,Los Angeles,Texas,445480,West,PROD-5143,Furniture,Bookcases,Bookcases Model 120,1854.17,6,0.3,170.6
2827,ORD-102827,2023-06-16,2023-06-21,First Class,CUST-1125,Customer_427,Home Office,India,Seattle,Washington,226210,Central,PROD-2438,Furniture,Chairs,Chairs Model 132,5111.24,11,0.1,276.2
2828,ORD-102828,2021-07-09,2021-07-16,Standard Class,CUST-1504,Customer_529,Home Office,India,Los Angeles,New York,870678,Central,PROD-2109,Furniture,Bookcases,Bookcases Model 85,2909.14,3,0.0,990.07
2829,ORD-102829,2022-03-19,2022-03-26,Second Class,CUST-1803,Customer_784,Home Office,India,Chicago,Illinois,378112,South,PROD-4704,Technology,Accessories,Accessories Model 131,7721.44,8,0.15,2007.94
2830,ORD-102830,2021-03-28,2021-04-02,Second Class,CUST-1617,Customer_100,Corporate,India,Los Angeles,New York,532827,West,PROD-7741,Technology,Accessories,Accessories Model 12,9358.02,11,0.1,968.09
2831,ORD-102831,2021-11-01,2021-11-04,Second Class,CUST-1624,Customer_609,Home Office,India,Los Angeles,Texas,776520,Central,PROD-9768,Technology,Phones,Phones Model 18,8297.79,14,0.0,921.68
2832,ORD-102832,2023-06-01,2023-06-05,Second Class,CUST-1991,Customer_876,Corporate,India,Seattle,Washington,304429,East,PROD-6017,Office Supplies,Paper,Paper Model 190,5794.45,14,0.05,1038.39
2833,ORD-102833,2023-02-03,2023-02-07,First Class,CUST-1111,Customer_602,Corporate,India,Seattle,Texas,928137,East,PROD-9750,Technology,Machines,Machines Model 115,5528.19,2,0.1,329.03
2834,ORD-102834,2023-04-22,2023-04-29,Standard Class,CUST-1287,Customer_319,Consumer,India,Houston,Texas,825092,West,PROD-2698,Office Supplies,Labels,Labels Model 170,2298.08,11,0.0,203.65
2835,ORD-102835,2021-01-09,2021-01-16,Same Day,CUST-1016,Customer_530,Consumer,India,Los Angeles,New York,357067,South,PROD-7218,Office Supplies,Labels,Labels Model 110,1468.85,1,0.2,393.48
2836,ORD-102836,2023-08-16,2023-08-17,Second Class,CUST-1475,Customer_645,Corporate,India,Seattle,Illinois,735410,South,PROD-7989,Office Supplies,Storage,Storage Model 52,8121.57,11,0.05,1353.13
2837,ORD-102837,2023-01-01,2023-01-03,Second Class,CUST-1206,Customer_389,Consumer,India,Chicago,Florida,130977,East,PROD-9880,Technology,Phones,Phones Model 44,9710.31,8,0.05,2029.21
2838,ORD-102838,2023-10-21,2023-10-22,Same Day,CUST-1141,Customer_214,Consumer,India,Chicago,Illinois,792299,South,PROD-4082,Technology,Copiers,Copiers Model 104,6316.43,8,0.1,503.94
2839,ORD-102839,2023-11-02,2023-11-08,Same Day,CUST-1011,Customer_29,Corporate,India,Miami,Illinois,814009,East,PROD-3615,Technology,Accessories,Accessories Model 125,6508.71,15,0.15,1388.52
2840,ORD-102840,2022-10-01,2022-10-07,First Class,CUST-1386,Customer_661,Home Office,India,Los Angeles,Florida,672450,East,PROD-8366,Office Supplies,Binders,Binders Model 153,8658.56,6,0.05,1846.78
2841,ORD-102841,2024-07-16,2024-07-19,Same Day,CUST-1008,Customer_445,Consumer,India,Los Angeles,Illinois,165314,West,PROD-5331,Furniture,Tables,Tables Model 144,1026.61,10,0.2,293.46
2842,ORD-102842,2024-06-19,2024-06-24,Same Day,CUST-1564,Customer_1175,Consumer,India,New York City,Illinois,358666,West,PROD-5177,Office Supplies,Binders,Binders Model 107,9142.89,6,0.3,1166.12
2843,ORD-102843,2024-11-18,2024-11-22,Second Class,CUST-1102,Customer_444,Consumer,India,Seattle,Illinois,821150,East,PROD-7919,Technology,Copiers,Copiers Model 181,9161.54,11,0.05,1521.43
2844,ORD-102844,2022-09-02,2022-09-03,First Class,CUST-1227,Customer_1312,Consumer,India,Chicago,Florida,860006,East,PROD-4467,Technology,Copiers,Copiers Model 114,3215.36,11,0.2,1013.62
2845,ORD-102845,2024-08-08,2024-08-15,Second Class,CUST-1428,Customer_1078,Home Office,India,Miami,California,401288,East,PROD-6466,Office Supplies,Paper,Paper Model 82,3357.59,15,0.05,609.89
2846,ORD-102846,2022-04-27,2022-05-03,Standard Class,CUST-1860,Customer_979,Home Office,India,New York City,Florida,244205,Central,PROD-8872,Technology,Phones,Phones Model 153,7345.3,4,0.3,538.76
2847,ORD-102847,2022-06-01,2022-06-03,Second Class,CUST-1460,Customer_463,Home Office,India,Los Angeles,New York,780819,South,PROD-7692,Office Supplies,Storage,Storage Model 112,1980.01,2,0.15,678.77
2848,ORD-102848,2023-12-18,2023-12-21,Same Day,CUST-1259,Customer_28,Consumer,India,New York City,Florida,570832,Central,PROD-7656,Furniture,Chairs,Chairs Model 99,8252.63,15,0.15,1702.16
2849,ORD-102849,2024-05-13,2024-05-18,Second Class,CUST-1323,Customer_704,Home Office,India,New York City,Texas,375840,Central,PROD-7912,Furniture,Chairs,Chairs Model 103,6985.75,9,0.3,1012.82
2850,ORD-102850,2024-06-03,2024-06-05,Same Day,CUST-1483,Customer_1262,Corporate,India,Los Angeles,Florida,798568,East,PROD-2620,Technology,Accessories,Accessories Model 81,5734.09,1,0.15,565.41
2851,ORD-102851,2022-04-12,2022-04-17,Second Class,CUST-1242,Customer_1262,Consumer,India,Houston,Illinois,798780,South,PROD-3258,Technology,Phones,Phones Model 40,1653.14,12,0.05,358.95
2852,ORD-102852,2023-05-17,2023-05-23,Same Day,CUST-1088,Customer_124,Consumer,India,New York City,Florida,491040,South,PROD-5402,Technology,Machines,Machines Model 165,5019.91,7,0.05,1098.85
2853,ORD-102853,2024-02-20,2024-02-23,Second Class,CUST-1420,Customer_299,Corporate,India,Houston,Washington,483393,East,PROD-7533,Office Supplies,Binders,Binders Model 9,2023.7,11,0.0,529.82
2854,ORD-102854,2021-11-01,2021-11-08,Standard Class,CUST-1599,Customer_889,Consumer,India,New York City,Illinois,921232,East,PROD-2369,Furniture,Chairs,Chairs Model 2,4291.0,14,0.1,1315.64
2855,ORD-102855,2023-05-31,2023-06-04,First Class,CUST-1957,Customer_1476,Consumer,India,Los Angeles,California,200753,South,PROD-9502,Furniture,Chairs,Chairs Model 69,3569.07,11,0.2,1113.2
2856,ORD-102856,2024-09-02,2024-09-08,Second Class,CUST-1823,Customer_9,Home Office,India,New York City,Texas,961242,West,PROD-6568,Technology,Accessories,Accessories Model 171,8694.46,12,0.1,2683.62
2857,ORD-102857,2024-11-06,2024-11-13,Same Day,CUST-1406,Customer_765,Corporate,India,Chicago,California,148076,South,PROD-1968,Office Supplies,Labels,Labels Model 161,1991.11,8,0.05,193.84
2858,ORD-102858,2021-05-15,2021-05-22,First Class,CUST-1000,Customer_1310,Consumer,India,New York City,California,123537,South,PROD-5419,Office Supplies,Labels,Labels Model 46,1197.09,8,0.0,136.49
2859,ORD-102859,2023-05-12,2023-05-19,Same Day,CUST-1346,Customer_288,Corporate,India,Seattle,Washington,473431,East,PROD-6240,Furniture,Furnishings,Furnishings Model 50,2587.21,5,0.2,631.04
2860,ORD-102860,2023-10-02,2023-10-08,Standard Class,CUST-1160,Customer_1042,Corporate,India,Seattle,Illinois,469472,West,PROD-9806,Technology,Copiers,Copiers Model 185,8500.73,2,0.0,2964.97
2861,ORD-102861,2023-01-06,2023-01-11,Second Class,CUST-1060,Customer_534,Home Office,India,Los Angeles,Washington,460988,Central,PROD-3681,Technology,Machines,Machines Model 136,6400.37,9,0.15,2092.35
2862,ORD-102862,2022-04-13,2022-04-14,First Class,CUST-1746,Customer_474,Consumer,India,Seattle,Texas,757644,West,PROD-9110,Office Supplies,Paper,Paper Model 118,8062.12,2,0.15,2637.03
2863,ORD-102863,2022-08-27,2022-09-02,Second Class,CUST-1607,Customer_1439,Corporate,India,New York City,Washington,578726,South,PROD-9173,Office Supplies,Storage,Storage Model 178,7749.89,4,0.05,2190.99
2864,ORD-102864,2024-12-19,2024-12-20,Second Class,CUST-1268,Customer_1304,Home Office,India,Miami,Washington,387254,South,PROD-3463,Office Supplies,Storage,Storage Model 190,2963.45,14,0.15,986.61
2865,ORD-102865,2024-09-16,2024-09-23,Standard Class,CUST-1022,Customer_66,Home Office,India,Chicago,Florida,686192,Central,PROD-5777,Office Supplies,Paper,Paper Model 45,2972.27,10,0.0,514.27
2866,ORD-102866,2024-03-31,2024-04-05,Same Day,CUST-1364,Customer_1037,Corporate,India,Chicago,Florida,912454,East,PROD-3948,Office Supplies,Paper,Paper Model 73,2491.35,7,0.3,-191.89
2867,ORD-102867,2021-01-04,2021-01-07,First Class,CUST-1234,Customer_542,Home Office,India,New York City,Florida,467293,East,PROD-3414,Office Supplies,Binders,Binders Model 198,6439.68,8,0.2,-1162.59
2868,ORD-102868,2022-02-23,2022-02-26,Standard Class,CUST-1424,Customer_1336,Consumer,India,Los Angeles,Washington,350966,Central,PROD-5791,Furniture,Bookcases,Bookcases Model 62,2766.82,12,0.15,712.55
2869,ORD-102869,2024-01-11,2024-01-17,Standard Class,CUST-1760,Customer_968,Consumer,India,Seattle,Washington,973198,East,PROD-3556,Technology,Copiers,Copiers Model 134,7838.51,15,0.1,2406.93
2870,ORD-102870,2024-07-28,2024-07-29,Second Class,CUST-1096,Customer_1352,Home Office,India,Los Angeles,New York,368464,Central,PROD-9122,Furniture,Chairs,Chairs Model 142,7945.6,3,0.15,1132.81
2871,ORD-102871,2023-08-10,2023-08-16,Standard Class,CUST-1454,Customer_52,Home Office,India,New York City,Washington,856582,East,PROD-7589,Office Supplies,Paper,Paper Model 34,9716.45,1,0.15,655.59
2872,ORD-102872,2022-01-15,2022-01-19,Second Class,CUST-1133,Customer_876,Corporate,India,Miami,Texas,103477,South,PROD-9606,Technology,Accessories,Accessories Model 14,4058.55,15,0.1,1072.02
2873,ORD-102873,2021-03-24,2021-03-28,Same Day,CUST-1506,Customer_1359,Corporate,India,Houston,Washington,783427,West,PROD-8121,Technology,Copiers,Copiers Model 50,5143.97,13,0.3,1565.38
2874,ORD-102874,2023-11-30,2023-12-03,Second Class,CUST-1519,Customer_743,Corporate,India,Seattle,Illinois,261073,West,PROD-7549,Technology,Phones,Phones Model 38,3632.25,5,0.0,1125.67
2875,ORD-102875,2021-07-26,2021-07-30,First Class,CUST-1169,Customer_987,Corporate,India,Miami,Illinois,971549,South,PROD-2619,Office Supplies,Binders,Binders Model 93,8036.66,6,0.0,1162.94
2876,ORD-102876,2022-04-04,2022-04-06,Second Class,CUST-1072,Customer_1363,Consumer,India,Seattle,New York,956982,South,PROD-6398,Office Supplies,Storage,Storage Model 99,9612.62,2,0.3,1766.72
2877,ORD-102877,2021-07-14,2021-07-21,Standard Class,CUST-1804,Customer_89,Consumer,India,Miami,Illinois,544754,Central,PROD-6845,Furniture,Furnishings,Furnishings Model 134,4658.62,6,0.3,-65.68
2878,ORD-102878,2021-04-26,2021-05-03,Standard Class,CUST-1895,Customer_1331,Corporate,India,Houston,California,743895,East,PROD-6421,Office Supplies,Labels,Labels Model 56,69.89,2,0.3,6.12
2879,ORD-102879,2024-05-09,2024-05-11,Second Class,CUST-1725,Customer_1020,Corporate,India,Seattle,Florida,912340,West,PROD-3932,Technology,Copiers,Copiers Model 102,1722.63,9,0.15,413.62
2880,ORD-102880,2022-10-12,2022-10-14,First Class,CUST-1777,Customer_423,Home Office,India,Miami,Texas,788211,East,PROD-8282,Office Supplies,Labels,Labels Model 84,906.7,12,0.1,89.81
2881,ORD-102881,2021-07-18,2021-07-21,First Class,CUST-1828,Customer_236,Home Office,India,Seattle,Illinois,493853,Central,PROD-6170,Technology,Accessories,Accessories Model 174,8613.93,5,0.1,2121.11
2882,ORD-102882,2021-12-27,2022-01-02,Second Class,CUST-1785,Customer_1010,Corporate,India,Seattle,California,984784,Central,PROD-8380,Office Supplies,Labels,Labels Model 59,2641.75,4,0.2,352.37
2883,ORD-102883,2023-12-18,2023-12-21,Standard Class,CUST-1917,Customer_1110,Consumer,India,New York City,California,777708,East,PROD-1500,Office Supplies,Labels,Labels Model 50,75.28,8,0.0,11.0
2884,ORD-102884,2023-07-17,2023-07-19,First Class,CUST-1284,Customer_765,Corporate,India,Miami,California,749320,South,PROD-7593,Furniture,Furnishings,Furnishings Model 187,9972.23,8,0.1,2230.94
2885,ORD-102885,2021-01-20,2021-01-21,Standard Class,CUST-1787,Customer_167,Consumer,India,Houston,Florida,785817,Central,PROD-6606,Technology,Copiers,Copiers Model 117,7204.81,1,0.3,944.52
2886,ORD-102886,2023-08-04,2023-08-07,Same Day,CUST-1903,Customer_395,Home Office,India,Houston,Illinois,774112,South,PROD-8859,Technology,Machines,Machines Model 78,4204.15,11,0.15,667.73
2887,ORD-102887,2022-11-23,2022-11-24,Second Class,CUST-1247,Customer_500,Consumer,India,Chicago,New York,546929,West,PROD-2921,Furniture,Chairs,Chairs Model 80,4343.54,6,0.2,244.56
2888,ORD-102888,2024-07-27,2024-07-28,First Class,CUST-1225,Customer_948,Consumer,India,Los Angeles,New York,313741,Central,PROD-3701,Office Supplies,Labels,Labels Model 140,8640.87,14,0.0,2603.57
2889,ORD-102889,2023-10-03,2023-10-09,Second Class,CUST-1063,Customer_1179,Home Office,India,Miami,California,468697,East,PROD-8847,Office Supplies,Binders,Binders Model 29,5291.29,11,0.15,500.98
2890,ORD-102890,2023-03-27,2023-03-28,Same Day,CUST-1059,Customer_680,Home Office,India,Los Angeles,New York,224165,East,PROD-8538,Furniture,Furnishings,Furnishings Model 169,3985.13,1,0.05,717.48
2891,ORD-102891,2023-06-27,2023-07-02,First Class,CUST-1422,Customer_908,Consumer,India,Chicago,Illinois,506053,East,PROD-8556,Office Supplies,Labels,Labels Model 70,4318.8,4,0.0,986.1
2892,ORD-102892,2021-05-22,2021-05-29,Same Day,CUST-1554,Customer_1059,Corporate,India,Seattle,Florida,574290,West,PROD-5193,Office Supplies,Labels,Labels Model 200,1504.22,10,0.2,174.03
2893,ORD-102893,2022-12-15,2022-12-20,Second Class,CUST-1457,Customer_520,Home Office,India,Houston,Washington,345715,East,PROD-1585,Furniture,Furnishings,Furnishings Model 146,4044.61,9,0.3,677.52
2894,ORD-102894,2021-05-13,2021-05-16,First Class,CUST-1016,Customer_237,Consumer,India,Houston,Florida,574299,West,PROD-2439,Office Supplies,Labels,Labels Model 17,2588.29,14,0.1,587.86
2895,ORD-102895,2023-07-03,2023-07-10,Second Class,CUST-1928,Customer_1096,Consumer,India,New York City,Florida,423575,East,PROD-4931,Technology,Copiers,Copiers Model 116,7324.1,2,0.1,405.24
2896,ORD-102896,2022-10-30,2022-10-31,Second Class,CUST-1676,Customer_217,Corporate,India,Chicago,Florida,769710,West,PROD-8687,Furniture,Furnishings,Furnishings Model 138,5687.63,11,0.3,570.48
2897,ORD-102897,2021-08-30,2021-09-05,Standard Class,CUST-1726,Customer_495,Corporate,India,Chicago,California,127612,Central,PROD-8210,Furniture,Tables,Tables Model 153,8300.19,2,0.1,679.47
2898,ORD-102898,2023-06-05,2023-06-11,First Class,CUST-1698,Customer_1119,Consumer,India,New York City,California,734229,West,PROD-5177,Furniture,Bookcases,Bookcases Model 40,3066.65,10,0.1,208.52
2899,ORD-102899,2024-12-11,2024-12-17,Standard Class,CUST-1021,Customer_1278,Home Office,India,Miami,Washington,152408,South,PROD-9562,Technology,Phones,Phones Model 19,9770.76,10,0.3,959.1
2900,ORD-102900,2021-06-15,2021-06-19,Second Class,CUST-1855,Customer_1248,Corporate,India,Houston,California,529106,South,PROD-1821,Technology,Machines,Machines Model 143,8966.87,7,0.3,-1206.3
2901,ORD-102901,2023-11-29,2023-12-05,Standard Class,CUST-1261,Customer_1277,Home Office,India,Miami,Florida,846259,Central,PROD-8932,Furniture,Bookcases,Bookcases Model 46,9787.01,9,0.05,1311.84
2902,ORD-102902,2021-03-10,2021-03-12,Same Day,CUST-1094,Customer_917,Corporate,India,Chicago,Illinois,738437,South,PROD-3917,Technology,Phones,Phones Model 198,606.02,2,0.1,42.03
2903,ORD-102903,2024-06-04,2024-06-07,Standard Class,CUST-1624,Customer_554,Home Office,India,New York City,Illinois,322160,West,PROD-6945,Furniture,Bookcases,Bookcases Model 20,6344.0,8,0.15,819.58
2904,ORD-102904,2021-06-19,2021-06-20,First Class,CUST-1954,Customer_1276,Consumer,India,Houston,Florida,888439,South,PROD-8757,Office Supplies,Binders,Binders Model 15,1380.13,14,0.15,165.23
2905,ORD-102905,2024-03-28,2024-03-31,Second Class,CUST-1631,Customer_1350,Home Office,India,New York City,Washington,488739,Central,PROD-4252,Office Supplies,Storage,Storage Model 178,8506.33,3,0.15,1716.97
2906,ORD-102906,2024-01-08,2024-01-15,First Class,CUST-1488,Customer_831,Home Office,India,New York City,California,804853,Central,PROD-2681,Technology,Machines,Machines Model 54,1834.72,4,0.2,-198.51
2907,ORD-102907,2023-01-25,2023-02-01,Standard Class,CUST-1516,Customer_442,Home Office,India,Miami,Texas,223109,South,PROD-6236,Office Supplies,Storage,Storage Model 43,9763.35,3,0.05,1866.42
2908,ORD-102908,2024-10-27,2024-11-02,Second Class,CUST-1098,Customer_419,Home Office,India,New York City,Washington,605993,South,PROD-6339,Technology,Accessories,Accessories Model 112,2219.24,5,0.05,278.15
2909,ORD-102909,2023-10-03,2023-10-05,First Class,CUST-1877,Customer_1415,Corporate,India,New York City,Washington,648616,East,PROD-5994,Furniture,Chairs,Chairs Model 133,8867.07,6,0.0,476.11
2910,ORD-102910,2021-03-27,2021-03-31,Second Class,CUST-1374,Customer_712,Home Office,India,Miami,Washington,288428,West,PROD-8402,Furniture,Bookcases,Bookcases Model 6,8582.03,9,0.05,1766.33
2911,ORD-102911,2024-07-14,2024-07-20,Same Day,CUST-1019,Customer_1073,Consumer,India,New York City,New York,664649,West,PROD-3226,Technology,Accessories,Accessories Model 108,3624.79,9,0.15,968.49
2912,ORD-102912,2024-12-18,2024-12-24,Standard Class,CUST-1065,Customer_173,Corporate,India,Houston,Texas,766800,South,PROD-1400,Furniture,Tables,Tables Model 199,845.3,7,0.15,136.92
2913,ORD-102913,2021-07-15,2021-07-22,First Class,CUST-1775,Customer_778,Home Office,India,Chicago,Illinois,830432,South,PROD-4465,Furniture,Bookcases,Bookcases Model 189,9046.94,5,0.15,1746.42
2914,ORD-102914,2022-04-30,2022-05-04,First Class,CUST-1254,Customer_1037,Consumer,India,Chicago,Illinois,677510,East,PROD-3880,Technology,Phones,Phones Model 181,9876.25,10,0.2,1893.89
2915,ORD-102915,2024-09-11,2024-09-18,First Class,CUST-1865,Customer_400,Home Office,India,Miami,Florida,382936,Central,PROD-6442,Furniture,Tables,Tables Model 30,6125.19,13,0.1,1138.49
2916,ORD-102916,2023-02-25,2023-02-27,Second Class,CUST-1803,Customer_575,Corporate,India,New York City,Washington,381886,West,PROD-7334,Furniture,Bookcases,Bookcases Model 32,9394.52,3,0.0,1996.29
2917,ORD-102917,2023-07-06,2023-07-07,Same Day,CUST-1583,Customer_1214,Home Office,India,Houston,Illinois,727913,Central,PROD-6568,Furniture,Chairs,Chairs Model 20,5598.83,15,0.15,354.46
2918,ORD-102918,2024-09-09,2024-09-16,Same Day,CUST-1015,Customer_627,Home Office,India,Houston,Florida,631468,Central,PROD-9116,Furniture,Furnishings,Furnishings Model 28,5302.22,9,0.3,-255.9
2919,ORD-102919,2023-05-14,2023-05-20,First Class,CUST-1666,Customer_1333,Corporate,India,Houston,New York,756984,East,PROD-7280,Furniture,Tables,Tables Model 158,1922.7,1,0.1,313.36
2920,ORD-102920,2021-10-15,2021-10-17,Standard Class,CUST-1693,Customer_1124,Home Office,India,Chicago,Florida,899567,East,PROD-9606,Technology,Phones,Phones Model 18,3204.66,9,0.2,685.44
2921,ORD-102921,2023-08-01,2023-08-02,Second Class,CUST-1720,Customer_820,Consumer,India,Houston,Florida,636177,East,PROD-9316,Furniture,Chairs,Chairs Model 167,2837.79,12,0.05,920.09
2922,ORD-102922,2022-06-19,2022-06-26,Standard Class,CUST-1860,Customer_407,Consumer,India,Miami,Washington,845371,South,PROD-9122,Technology,Machines,Machines Model 107,7703.33,4,0.15,695.6
2923,ORD-102923,2021-05-29,2021-06-04,First Class,CUST-1715,Customer_493,Consumer,India,Chicago,Florida,697682,South,PROD-6397,Furniture,Tables,Tables Model 198,5881.65,11,0.2,390.82
2924,ORD-102924,2021-12-28,2021-12-29,Same Day,CUST-1285,Customer_948,Consumer,India,Chicago,California,848054,West,PROD-2716,Technology,Machines,Machines Model 32,5562.13,9,0.0,387.75
2925,ORD-102925,2023-01-01,2023-01-06,Standard Class,CUST-1134,Customer_1406,Consumer,India,Los Angeles,Texas,175671,South,PROD-9647,Furniture,Furnishings,Furnishings Model 30,6923.69,5,0.15,361.49
2926,ORD-102926,2022-09-24,2022-09-26,First Class,CUST-1538,Customer_1116,Home Office,India,Los Angeles,California,658956,Central,PROD-3732,Technology,Phones,Phones Model 7,7038.44,14,0.05,1394.87
